id,longitude,latitude
42532400,-71.03402,42.37578
42535610,-71.0641,42.39549
42561531,-71.06264,42.30086
42579115,-71.07905,42.34628
42583354,-71.04997,42.34053
42583533,-71.08584,42.34897
42591679,-71.06986,42.32388
42592642,-71.06926,42.32394
42606772,-71.16943,42.34091
42629062,-71.09889,42.34483
42629457,-71.07374,42.35107
42637038,-71.10267,42.31454
42643425,-71.10124,42.31453
42644088,-71.03835,42.3832
42663517,-71.07348,42.36917
42664410,-71.07389,42.36889
42664921,-71.10926,42.27319
42667468,-71.04978,42.33929
42686770,-71.16003,42.35312
42714711,-71.03476,42.33761
42740914,-71.06793,42.33785
42741447,-71.06941,42.33846
42742119,-71.06933,42.33672
42743472,-71.06366,42.35114
42744119,-71.0622,42.35151
42748117,-71.16868,42.35145
42754589,-71.09927,42.34468
42754660,-71.06074,42.32081
42792109,-71.06608,42.30751
42805490,-71.13775,42.27275
42807241,-71.08572,42.34766
42808028,-71.08945,42.32529
42830138,-71.05495,42.3213
42830725,-71.0567,42.32112
42830847,-71.05449,42.35768
42831086,-71.05529,42.31952
42833001,-71.08731,42.33054
42833412,-71.0878,42.32922
42833990,-71.08773,42.33054
42834234,-71.08874,42.33
42834617,-71.08943,42.32859
42834872,-71.08797,42.3287
42839301,-71.05592,42.36389
42843105,-71.14581,42.33804
42845111,-71.05439,42.36573
42852961,-71.11458,42.31822
42856153,-71.08128,42.3399
42859050,-71.10524,42.30603
42860590,-71.10052,42.31342
42869298,-71.055179999999993,42.31677
42870400,-71.05992,42.32096
42870430,-71.06192,42.32262
42870478,-71.05993,42.32328
42879109,-71.06363,42.36298
42880213,-71.0947,42.34878
42882611,-71.07485,42.33785
42889106,-71.11262,42.32584
42890529,-71.07111,42.35615
42891082,-71.0708,42.356
42894122,-71.10806,42.3485
42894372,-71.07624,42.33636
42899841,-71.12223,42.37294
42900436,-71.07495,42.33769
42900649,-71.07662,42.33627
42904695,-71.10184,42.32914
