id,neighborhood,room_type,price,minimum_nights,availability_365,host_id
21240913,Downtown,Entire home/apt,100,30,168,12243051
21241128,Chinatown,Entire home/apt,100,30,168,12243051
21253564,Roxbury,Private room,35,91,365,145930475
21312933,North End,Entire home/apt,132,1,157,154089589
21313230,North End,Entire home/apt,140,1,164,154089589
21344653,Jamaica Plain,Entire home/apt,120,91,0,51137683
21350397,South End,Entire home/apt,195,3,220,154540888
21369962,Beacon Hill,Entire home/apt,349,28,169,57533988
21381823,Chinatown,Entire home/apt,100,30,168,12243051
21381927,Dorchester,Private room,42,3,363,30525952
21409374,Chinatown,Entire home/apt,100,30,168,12243051
21436675,Allston,Private room,82,1,356,115267785
21438537,Downtown,Entire home/apt,100,30,166,12243051
21438702,Downtown,Entire home/apt,100,30,168,12243051
21454153,South Boston,Entire home/apt,275,91,185,26704689
21458043,Allston,Entire home/apt,95,91,0,32712428
21459302,Chinatown,Entire home/apt,100,30,168,12243051
21459629,Dorchester,Private room,181,3,350,30525952
21471048,Dorchester,Private room,44,1,328,155919128
21473721,Fenway,Entire home/apt,99,2,180,21184200
21477647,Mattapan,Entire home/apt,49,2,14,152514670
21483155,Downtown,Entire home/apt,129,30,115,12243051
21484031,Chinatown,Entire home/apt,129,30,144,12243051
21484706,Dorchester,Private room,65,91,364,156053359
21486679,Back Bay,Entire home/apt,150,1,332,22348222
21487043,Downtown,Entire home/apt,105,30,365,12243051
21490776,Beacon Hill,Entire home/apt,125,91,0,45840601
21524811,Downtown,Entire home/apt,100,30,168,12243051
21547937,Back Bay,Private room,150,1,255,1186415
21548228,Downtown,Entire home/apt,129,30,168,12243051
21550485,Dorchester,Entire home/apt,100,2,79,21890476
21576187,Brighton,Entire home/apt,78,1,119,156907137
21596829,Brighton,Entire home/apt,125,28,365,226220
21597619,Roxbury,Private room,67,1,16,41932249
21597670,Roxbury,Private room,85,92,229,60155656
21597878,Roxbury,Private room,35,91,365,145930475
21624391,Brighton,Entire home/apt,160,2,157,202410
21632673,Chinatown,Entire home/apt,129,30,168,12243051
21633293,Chinatown,Entire home/apt,129,30,107,12243051
21635255,Roxbury,Private room,49,91,0,41932249
21648941,Brighton,Private room,48,180,180,88256824
21667214,Dorchester,Private room,50,91,0,10964750
21676574,Chinatown,Entire home/apt,129,30,113,12243051
21677482,Downtown,Entire home/apt,129,30,168,12243051
21679735,Allston,Private room,70,91,0,157815801
21683291,Mattapan,Private room,35,91,0,46315640
21683907,Allston,Entire home/apt,180,7,24,26638332
21698478,Dorchester,Private room,95,91,180,57812241
21701419,West End,Private room,130,28,78,6574212
21712033,Allston,Private room,47,91,0,25623270
21735562,Allston,Private room,57,91,0,25623270
21736914,East Boston,Private room,200,91,0,72595301
21766903,West End,Entire home/apt,249,9,360,95459395
21767071,West End,Entire home/apt,259,91,365,95459395
21767299,West End,Entire home/apt,259,9,365,95459395
21769647,Dorchester,Private room,40,2,93,158218784
21771037,East Boston,Entire home/apt,228,1,74,30004413
21789235,Dorchester,Entire home/apt,150,30,364,16186589
21795492,Fenway,Entire home/apt,799,91,356,95459395
21796006,Fenway,Entire home/apt,299,91,365,95459395
21796741,Fenway,Entire home/apt,299,91,365,95459395
21798943,Mission Hill,Entire home/apt,65,91,0,157901484
21799387,South Boston,Entire home/apt,132,29,198,814298
21815046,Back Bay,Entire home/apt,200,91,74,814298
21836859,Chinatown,Entire home/apt,100,30,135,12243051
21837174,Chinatown,Entire home/apt,100,30,155,12243051
21861361,Mission Hill,Entire home/apt,103,29,364,71783
21861781,Mission Hill,Entire home/apt,103,29,298,71783
21861961,Mission Hill,Entire home/apt,103,29,231,71783
21862054,Mission Hill,Entire home/apt,103,29,300,71783
21862176,Mission Hill,Entire home/apt,103,29,317,71783
21897391,Back Bay,Entire home/apt,975,91,354,392021
21899053,West End,Entire home/apt,829,91,228,159778032
21924790,Mattapan,Entire home/apt,115,1,218,11570420
21925988,Charlestown,Private room,41,28,120,21745230
21935818,Jamaica Plain,Entire home/apt,106,2,118,160085936
21961507,Jamaica Plain,Entire home/apt,110,91,0,13897255
21979174,Back Bay,Entire home/apt,200,91,74,814298
22009604,Fenway,Entire home/apt,200,9,82,20857768
22013980,Jamaica Plain,Entire home/apt,170,4,353,160750677
22014689,Downtown,Entire home/apt,92,30,18,12243051
22016719,Downtown,Entire home/apt,79,30,0,12243051
22018975,Dorchester,Entire home/apt,90,2,166,21223496
22041148,East Boston,Entire home/apt,122,5,37,101356888
22081895,South Boston Waterfront,Entire home/apt,275,91,0,3686220
22083423,South End,Entire home/apt,149,1,145,108741752
22099733,East Boston,Private room,49,1,169,69587
22100284,Downtown,Entire home/apt,95,30,0,12243051
22119242,Downtown,Entire home/apt,109,30,10,12243051
22121305,Downtown,Entire home/apt,95,30,0,12243051
22128402,Downtown,Entire home/apt,109,6,0,78724014
22132037,Brighton,Private room,105,91,0,101568025
22150316,South End,Entire home/apt,119,30,10,12243051
22161060,Mission Hill,Entire home/apt,299,9,362,95459395
22161568,Mission Hill,Entire home/apt,299,9,335,95459395
22161794,Mission Hill,Entire home/apt,299,9,338,95459395
22162098,Mission Hill,Entire home/apt,475,9,365,95459395
22162414,Mission Hill,Entire home/apt,299,9,352,95459395
22164858,South End,Entire home/apt,119,30,41,12243051
22165210,North End,Entire home/apt,239,1,270,2006852
22175348,Downtown,Entire home/apt,259,30,363,12243051
22192478,Jamaica Plain,Private room,68,2,222,105867773
22201808,Mission Hill,Entire home/apt,299,9,365,95459395
22202325,Mission Hill,Entire home/apt,299,9,358,95459395
22203536,Mission Hill,Entire home/apt,319,9,362,95459395
22203735,Mission Hill,Entire home/apt,289,9,344,95459395
22203928,Mission Hill,Entire home/apt,309,9,323,95459395
22204143,Mission Hill,Entire home/apt,319,9,350,95459395
22204304,Mission Hill,Entire home/apt,289,9,357,95459395
22204474,Mission Hill,Entire home/apt,319,9,362,95459395
22205160,Mission Hill,Entire home/apt,229,9,322,95459395
22205532,Mission Hill,Entire home/apt,219,9,354,95459395
22205830,Mission Hill,Entire home/apt,591,9,364,95459395
22206507,Mission Hill,Entire home/apt,719,9,364,95459395
22206820,Mission Hill,Entire home/apt,329,9,364,95459395
22207016,Mission Hill,Entire home/apt,199,9,290,95459395
22207711,Mission Hill,Entire home/apt,190,9,364,95459395
22207950,Mission Hill,Entire home/apt,319,9,351,95459395
22208271,Mission Hill,Entire home/apt,319,1,353,95459395
22208498,Mission Hill,Entire home/apt,777,9,359,95459395
22240424,Mission Hill,Entire home/apt,339,9,356,95459395
22245255,Downtown,Entire home/apt,282,30,365,12243051
22260527,Fenway,Entire home/apt,213,29,181,9419684
22261808,Fenway,Entire home/apt,213,29,181,9419684
22267104,South Boston,Entire home/apt,125,1,131,52881930
22291199,Dorchester,Private room,120,1,75,25661011
22291813,East Boston,Entire home/apt,229,1,234,156730180
22306805,South Boston,Entire home/apt,175,1,138,161161895
22327139,East Boston,Private room,49,1,169,69587
22327141,East Boston,Private room,49,1,144,69587
22327142,East Boston,Private room,49,1,163,69587
22328969,Mission Hill,Entire home/apt,199,30,280,163251048
22345235,Dorchester,Private room,38,2,231,163381450
22351563,Fenway,Entire home/apt,298,29,174,9419684
22352998,Back Bay,Entire home/apt,121,91,0,76545076
22355183,Chinatown,Entire home/apt,244,29,179,9419684
22355484,Chinatown,Entire home/apt,244,29,365,9419684
22356022,Chinatown,Entire home/apt,244,29,365,9419684
22373720,Mission Hill,Entire home/apt,259,91,353,30283594
22373897,Mission Hill,Entire home/apt,289,3,326,30283594
22384378,Mission Hill,Entire home/apt,189,3,248,163251048
22384609,Mission Hill,Entire home/apt,199,3,291,163251048
22385541,Downtown,Entire home/apt,102,30,41,12243051
22385941,Downtown,Entire home/apt,102,30,41,12243051
22389994,Dorchester,Private room,45,2,310,163381450
22430552,Mission Hill,Entire home/apt,269,3,285,163251048
22431219,Mission Hill,Entire home/apt,279,2,281,163251048
22431805,Mission Hill,Entire home/apt,299,3,291,163251048
22432082,Jamaica Plain,Private room,80,91,0,164287201
22432115,Mission Hill,Entire home/apt,289,3,291,163251048
22432623,Mission Hill,Entire home/apt,219,2,290,163251048
22433201,Mission Hill,Entire home/apt,129,2,284,163251048
22433219,Mission Hill,Entire home/apt,219,2,282,163251048
22525315,South Boston,Entire home/apt,100,91,189,814298
22526346,Dorchester,Private room,40,2,53,79360660
22526946,Downtown,Entire home/apt,104,30,32,12243051
22528941,Downtown,Entire home/apt,97,30,41,12243051
22530658,South Boston,Entire home/apt,80,29,88,814298
22531126,South Boston,Entire home/apt,100,29,195,814298
22570371,Dorchester,Private room,34,2,15,25203946
22571244,Dorchester,Private room,44,2,74,25203946
22581254,Brighton,Private room,55,91,365,166004722
22582627,Mission Hill,Entire home/apt,411,9,355,95459395
22583276,South End,Entire home/apt,115,30,10,12243051
22583395,Mission Hill,Entire home/apt,279,3,351,30283594
22583694,Mission Hill,Entire home/apt,279,3,355,30283594
22584746,South End,Entire home/apt,120,30,38,12243051
22627055,South End,Entire home/apt,200,1,353,48494513
22627141,South End,Entire home/apt,200,1,347,48494513
22627198,South End,Entire home/apt,200,91,259,48494513
22628524,Mission Hill,Entire home/apt,249,3,358,30283594
22629502,South Boston,Entire home/apt,100,91,123,814298
22648759,Fenway,Entire home/apt,131,28,365,30283594
22649219,Fenway,Entire home/apt,135,28,90,30283594
22651814,Roslindale,Private room,68,7,239,15396970
22651826,Fenway,Entire home/apt,149,28,365,30283594
22654177,Fenway,Entire home/apt,175,28,365,30283594
22664808,Fenway,Entire home/apt,185,28,359,30283594
22667849,Fenway,Entire home/apt,229,30,282,163251048
22667973,Fenway,Entire home/apt,139,30,110,163251048
22692343,Brighton,Private room,70,91,0,162940667
22713966,Dorchester,Private room,65,3,120,167556315
22714438,South End,Entire home/apt,179,2,61,37327467
22730888,South End,Entire home/apt,115,30,44,12243051
22745898,South End,Entire home/apt,102,30,91,12243051
22746375,South End,Entire home/apt,115,30,114,12243051
22788158,South End,Entire home/apt,199,1,178,4882636
22809274,Fenway,Entire home/apt,229,30,276,163251048
22810330,Fenway,Entire home/apt,249,30,110,163251048
22810966,Dorchester,Private room,44,2,0,25203946
22824659,Fenway,Entire home/apt,279,28,285,163251048
22840213,Brighton,Entire home/apt,200,2,147,117861820
22845323,Allston,Entire home/apt,150,180,363,86359918
22847606,Jamaica Plain,Private room,58,2,197,105867773
22859515,Mattapan,Private room,40,91,130,169085368
22879028,Fenway,Entire home/apt,269,28,291,163251048
22886713,Brighton,Entire home/apt,200,2,139,117861820
22902242,Fenway,Entire home/apt,230,1,247,169505599
22938098,Fenway,Entire home/apt,269,28,234,163251048
22940115,East Boston,Private room,95,1,310,169902109
22957253,Jamaica Plain,Entire home/apt,850,2,339,10411973
23004674,East Boston,Entire home/apt,85,92,38,143204479
23015741,Back Bay,Entire home/apt,800,91,0,133927887
23016377,Brighton,Shared room,71,91,0,96242098
23017535,Back Bay,Entire home/apt,250,91,0,133927887
23017803,Back Bay,Entire home/apt,246,91,0,133927887
23027286,Mattapan,Private room,65,91,129,169085368
23027875,Mattapan,Private room,47,91,131,169085368
23039466,Downtown,Entire home/apt,99,30,19,12243051
23056994,Roxbury,Entire home/apt,89,91,0,41932249
23057732,Mission Hill,Entire home/apt,279,2,360,30283594
23062683,South Boston Waterfront,Entire home/apt,70,91,0,7634519
23088339,Dorchester,Entire home/apt,210,2,72,1173513
23109832,Jamaica Plain,Entire home/apt,120,90,180,171702791
23121785,Downtown,Entire home/apt,74,30,19,12243051
23122616,Downtown,Entire home/apt,74,30,73,12243051
23123180,Downtown,Entire home/apt,75,30,41,12243051
23124838,Downtown,Entire home/apt,75,30,32,12243051
23127262,Charlestown,Entire home/apt,500,2,26,18598927
23128943,West End,Private room,100,28,23,6574212
23147024,Longwood Medical Area,Entire home/apt,114,91,0,156565411
23149016,Mattapan,Entire home/apt,209,91,90,169085368
23152798,Dorchester,Entire home/apt,225,91,269,105851798
23165210,Back Bay,Entire home/apt,325,91,0,133927887
23166408,North End,Entire home/apt,200,30,146,9785157
23171291,Roxbury,Private room,35,31,364,67103816
23180341,Back Bay,Entire home/apt,150,91,0,76545076
23214991,Fenway,Entire home/apt,150,91,0,38352890
23251910,Roxbury,Private room,35,91,365,145930475
23252361,North End,Entire home/apt,225,2,260,173057387
23258400,East Boston,Private room,50,91,179,129278480
23272728,Longwood Medical Area,Private room,90,91,0,156565411
23275119,Fenway,Entire home/apt,437,2,310,12243051
23275623,Fenway,Entire home/apt,491,2,351,12243051
23277339,Fenway,Entire home/apt,251,2,322,12243051
23285785,Dorchester,Entire home/apt,225,91,180,9681121
23285807,Chinatown,Entire home/apt,159,3,310,30283594
23285835,Dorchester,Entire home/apt,120,91,0,9681121
23287236,West End,Entire home/apt,275,30,103,20079643
23287239,Chinatown,Entire home/apt,109,91,361,30283594
23287586,West End,Entire home/apt,295,30,10,20079643
23288548,Chinatown,Entire home/apt,159,3,345,30283594
23288976,Chinatown,Entire home/apt,149,3,365,30283594
23289378,Chinatown,Entire home/apt,119,91,365,30283594
23289684,West End,Entire home/apt,260,30,180,20079643
23289953,Dorchester,Private room,52,3,78,167556315
23290200,Dorchester,Private room,65,3,119,167556315
23293297,Fenway,Entire home/apt,265,2,352,12243051
23301347,Chinatown,Entire home/apt,139,9,365,30283594
23301918,Chinatown,Entire home/apt,179,4,365,30283594
23302453,Chinatown,Entire home/apt,149,91,359,30283594
23302652,Chinatown,Entire home/apt,159,3,336,30283594
23302890,Chinatown,Entire home/apt,159,91,365,30283594
23303125,Chinatown,Entire home/apt,159,9,354,30283594
23304072,South End,Entire home/apt,199,1,327,48494513
23304141,South End,Entire home/apt,229,1,327,48494513
23304442,South End,Entire home/apt,149,1,324,48494513
23304518,South End,Entire home/apt,149,1,311,48494513
23304925,Allston,Entire home/apt,65,91,74,45610975
23306244,Chinatown,Entire home/apt,175,5,360,30283594
23306611,Chinatown,Entire home/apt,209,91,329,30283594
23308681,Fenway,Entire home/apt,465,2,338,12243051
23310638,Fenway,Entire home/apt,498,2,352,12243051
23311123,Roxbury,Private room,37,91,365,145930475
23316169,Roxbury,Entire home/apt,110,91,100,129108155
23320808,West End,Entire home/apt,250,30,169,20079643
23321077,West End,Entire home/apt,295,30,180,20079643
23321493,West End,Entire home/apt,295,30,179,20079643
23321961,Fenway,Entire home/apt,475,2,317,12243051
23322393,Longwood Medical Area,Entire home/apt,247,2,357,12243051
23322808,Fenway,Entire home/apt,230,2,333,12243051
23324614,Fenway,Entire home/apt,250,2,353,12243051
23327474,Fenway,Entire home/apt,234,2,340,12243051
23339587,Fenway,Entire home/apt,389,2,320,12243051
23339974,Fenway,Entire home/apt,250,2,355,12243051
23340231,Fenway,Entire home/apt,254,2,328,12243051
23340501,Fenway,Entire home/apt,223,2,323,12243051
23358572,Fenway,Entire home/apt,223,2,312,12243051
23375776,Roxbury,Private room,33,30,139,67103816
23375920,Fenway,Entire home/apt,252,2,307,12243051
23379361,Fenway,Entire home/apt,198,2,334,12243051
23380501,Roxbury,Private room,35,30,329,67103816
23393316,Fenway,Entire home/apt,261,2,354,12243051
23396093,Fenway,Entire home/apt,262,2,340,12243051
23397346,Fenway,Entire home/apt,267,2,345,12243051
23411464,Fenway,Entire home/apt,203,2,322,12243051
23412602,Fenway,Entire home/apt,87,91,0,150612456
23412729,Fenway,Entire home/apt,230,2,337,12243051
23413937,Fenway,Entire home/apt,258,2,351,12243051
23414242,Dorchester,Private room,62,3,126,167556315
23414294,Dorchester,Private room,58,3,77,167556315
23418172,Fenway,Entire home/apt,290,2,318,12243051
23420771,South Boston Waterfront,Entire home/apt,299,1,173,133407298
23429071,Jamaica Plain,Private room,42,91,137,132606746
23452923,Fenway,Entire home/apt,581,2,312,12243051
23454978,Fenway,Entire home/apt,447,2,293,12243051
23455311,Fenway,Entire home/apt,277,2,307,12243051
23466425,Fenway,Entire home/apt,576,2,279,12243051
23467213,Fenway,Entire home/apt,587,2,286,12243051
23487191,Roxbury,Private room,66,90,0,8513158
23487192,Fenway,Entire home/apt,264,2,334,12243051
23498826,Fenway,Entire home/apt,478,2,320,12243051
23500329,Fenway,Entire home/apt,261,2,331,12243051
23500537,Downtown,Entire home/apt,219,91,365,22541573
23502085,Fenway,Entire home/apt,402,2,341,12243051
23502271,North End,Entire home/apt,160,3,0,21000237
23502542,Downtown,Private room,50,91,0,4299002
23503374,Fenway,Entire home/apt,256,2,320,12243051
23504160,Fenway,Entire home/apt,249,2,352,12243051
23505076,Fenway,Entire home/apt,250,2,344,12243051
23524596,Fenway,Entire home/apt,225,2,355,12243051
