id,neighborhood,room_type,price,longitude,latitude
7854872,Beacon Hill,Entire home/apt,150,-71.06346,42.36017
7856208,South End,Private room,180,-71.07256,42.34203
7868209,Allston,Private room,76,-71.12703,42.35026
7880828,East Boston,Private room,47,-71.03034,42.37747
7900936,Hyde Park,Private room,75,-71.12412,42.24179
7910223,Jamaica Plain,Entire home/apt,160,-71.1004,42.31689
7911936,Beacon Hill,Entire home/apt,150,-71.06346,42.36017
7913309,Downtown,Entire home/apt,99,-71.06109,42.35527
7916575,South End,Entire home/apt,150,-71.07633,42.34441
7920759,Beacon Hill,Entire home/apt,300,-71.06599,42.35886
7927765,Dorchester,Private room,75,-71.05963,42.32427
7933149,South Boston,Entire home/apt,120,-71.05567,42.34305
7934491,Dorchester,Private room,100,-71.05936,42.32485
7939556,Dorchester,Private room,100,-71.05797,42.32586
7949859,Dorchester,Private room,85,-71.05983,42.32456
7965521,South End,Entire home/apt,215,-71.07469,42.34479
7984226,North End,Entire home/apt,250,-71.05765,42.36388
8014642,Roxbury,Private room,79,-71.09757,42.32554
8014683,Leather District,Entire home/apt,179,-71.05705,42.35177
8055839,South Boston,Entire home/apt,200,-71.05514,42.33651
8063815,Fenway,Entire home/apt,124,-71.10137,42.34548
8065282,East Boston,Entire home/apt,185,-71.03337,42.37497
8067585,Jamaica Plain,Private room,95,-71.11423,42.30513
8081699,Roxbury,Entire home/apt,150,-71.07822,42.32342
8081935,Fenway,Entire home/apt,139,-71.10115,42.3447
8082512,South End,Entire home/apt,150,-71.07633,42.34441
8097453,Fenway,Entire home/apt,141,-71.10227,42.34387
8112652,Allston,Private room,38,-71.1374,42.35503
8162168,Fenway,Entire home/apt,175,-71.0993,42.34472
8163273,Fenway,Entire home/apt,189,-71.10062,42.34476
8164146,Fenway,Entire home/apt,177,-71.09945,42.3434
8164953,Fenway,Entire home/apt,179,-71.09931,42.34454
8165898,Fenway,Entire home/apt,189,-71.10128,42.34338
8170181,Beacon Hill,Entire home/apt,90,-71.06842,42.35936
8187052,Fenway,Entire home/apt,176,-71.10012,42.34586
8206536,South End,Entire home/apt,150,-71.07633,42.34441
8224214,Brighton,Entire home/apt,165,-71.1513,42.34057
8227206,North End,Entire home/apt,125,-71.05627,42.36459
8231382,East Boston,Entire home/apt,60,-71.03634,42.37594
8271384,South Boston Waterfront,Entire home/apt,119,-71.05173,42.34306
8283433,Jamaica Plain,Entire home/apt,270,-71.11899,42.31102
8325544,Fenway,Entire home/apt,182,-71.10203,42.34535
8334845,Fenway,Entire home/apt,175,-71.09986,42.34302
8335210,Fenway,Entire home/apt,199,-71.10175,42.34472
8336609,Fenway,Entire home/apt,183,-71.10144,42.34507
8354938,Jamaica Plain,Entire home/apt,192,-71.09929,42.31466
8381472,South End,Entire home/apt,400,-71.0798,42.34309
8390793,North End,Private room,50,-71.05679,42.36652
8402408,Roxbury,Private room,95,-71.07748,42.33691
8403945,South End,Entire home/apt,150,-71.07633,42.34441
8442940,Charlestown,Entire home/apt,149,-71.06338,42.37868
8458210,North End,Entire home/apt,270,-71.05437,42.36778
8490356,Hyde Park,Private room,55,-71.11465,42.25162
8518237,Brighton,Entire home/apt,219,-71.15942,42.341
8523157,Dorchester,Private room,85,-71.06343,42.31507
8552338,Allston,Private room,50,-71.13356,42.36022
8553163,Back Bay,Entire home/apt,258,-71.08065,42.34563
8584276,Back Bay,Entire home/apt,189,-71.08681,42.35032
8596566,South End,Entire home/apt,349,-71.07341,42.34475
8607856,Allston,Entire home/apt,298,-71.13539,42.34807
8624898,East Boston,Entire home/apt,185,-71.0318,42.37574
8634599,Jamaica Plain,Private room,156,-71.11184,42.31063
8645254,Hyde Park,Private room,45,-71.11937,42.2597
8714682,Allston,Private room,60,-71.1221,42.35385
8720718,Jamaica Plain,Private room,85,-71.10721,42.3168
8732121,Beacon Hill,Entire home/apt,150,-71.06346,42.36017
8734707,Roxbury,Private room,90,-71.09185,42.32974
8735827,Roxbury,Private room,84,-71.09309,42.32945
8747720,Beacon Hill,Entire home/apt,225,-71.07022,42.3584
8774600,West End,Private room,99,-71.07017,42.36241
8801250,Jamaica Plain,Private room,56,-71.10385,42.31162
8815738,Roxbury,Private room,300,-71.09211,42.32757
8859689,East Boston,Entire home/apt,250,-71.02989,42.37575
8884103,Beacon Hill,Private room,75,-71.06417,42.36048
8904297,Mattapan,Private room,70,-71.07875,42.2709
8904546,Mattapan,Private room,90,-71.07947,42.27043
8904656,Mattapan,Private room,75,-71.07757,42.27204
8908145,Jamaica Plain,Private room,150,-71.11257,42.31026
8923817,Jamaica Plain,Entire home/apt,145,-71.11254,42.30907
8924562,Chinatown,Entire home/apt,99,-71.06112,42.35198
8947232,Dorchester,Private room,60,-71.06829,42.28959
9018434,Dorchester,Entire home/apt,249,-71.06222,42.29005
9041513,Fenway,Entire home/apt,213,-71.10089,42.34429
9078998,Beacon Hill,Entire home/apt,150,-71.07008,42.35867
9110708,Allston,Entire home/apt,109,-71.12556,42.35317
9114896,Brighton,Entire home/apt,75,-71.15954,42.35389
9130532,Fenway,Entire home/apt,110,-71.10353,42.34753
9133627,Beacon Hill,Entire home/apt,150,-71.06346,42.36017
9145242,East Boston,Private room,53,-71.03299,42.3763
9148781,South End,Entire home/apt,130,-71.07305,42.34299
9166393,Roxbury,Private room,60,-71.09637,42.32585
9169272,Beacon Hill,Entire home/apt,130,-71.06552,42.35964
9216838,Allston,Private room,37,-71.12692,42.35437
9218312,Roslindale,Private room,85,-71.12823,42.28907
9231486,Back Bay,Entire home/apt,300,-71.09011,42.34938
9301075,West Roxbury,Private room,50,-71.14423,42.2779
9327506,Back Bay,Entire home/apt,450,-71.07951,42.3452
9340410,West Roxbury,Private room,100,-71.14423,42.2779
9349614,Jamaica Plain,Entire home/apt,150,-71.10594,42.3064
9349646,Jamaica Plain,Private room,100,-71.10567,42.30571
9382898,East Boston,Private room,70,-71.03956,42.37914
9393163,Fenway,Private room,90,-71.09526,42.35076
9404451,Charlestown,Entire home/apt,190,-71.06508,42.37645
9407895,Mission Hill,Shared room,28,-71.09617,42.3338
9448243,Fenway,Entire home/apt,289,-71.08827,42.34585
9473816,Back Bay,Entire home/apt,159,-71.07941,42.35192
9493951,Dorchester,Private room,75,-71.06248,42.28992
9494098,Dorchester,Private room,99,-71.06248,42.28992
9494212,Dorchester,Private room,64,-71.06248,42.28992
9494511,Dorchester,Private room,59,-71.06248,42.28992
9494772,West End,Private room,99,-71.07071,42.3625
9507164,South Boston,Entire home/apt,120,-71.05738,42.34332
9532771,Jamaica Plain,Private room,80,-71.11357,42.32324
9541295,Fenway,Entire home/apt,289,-71.08846,42.34622
9575439,Jamaica Plain,Private room,150,-71.10606,42.32137
9616816,Roxbury,Entire home/apt,210,-71.07907,42.33361
9677207,Back Bay,Entire home/apt,150,-71.07565,42.35265
9685076,Dorchester,Private room,35,-71.07204,42.30327
9685085,Dorchester,Private room,38,-71.06963,42.28851
9685102,Brighton,Private room,39,-71.14895,42.33589
9731479,South End,Entire home/apt,195,-71.06943,42.34568
9751520,East Boston,Entire home/apt,70,-71.03529,42.36583
9813223,Allston,Entire home/apt,79,-71.13384,42.35105
9824155,Mission Hill,Private room,80,-71.1122,42.33
9834727,North End,Entire home/apt,150,-71.05488,42.36399
9878725,Allston,Private room,50,-71.13411,42.36031
9900315,Charlestown,Entire home/apt,150,-71.06128,42.37395
9941923,Fenway,Entire home/apt,192,-71.09723,42.35047
9970895,South End,Entire home/apt,159,-71.07516,42.33716
9971054,Jamaica Plain,Private room,60,-71.11501,42.30337
9993826,Back Bay,Entire home/apt,219,-71.0797,42.34594
10033976,Chinatown,Entire home/apt,209,-71.05931,42.35146
10034183,South Boston,Entire home/apt,150,-71.04146,42.33093
10051649,West End,Entire home/apt,169,-71.0701,42.3648
10052037,West End,Entire home/apt,195,-71.06865,42.3648
10068240,Dorchester,Private room,67,-71.06248,42.28992
10085431,Jamaica Plain,Entire home/apt,50,-71.12013,42.31067
10116601,Chinatown,Entire home/apt,139,-71.06194,42.35207
10116726,Chinatown,Entire home/apt,134,-71.06155,42.35161
10116914,Downtown,Entire home/apt,130,-71.06352,42.35214
10117122,Downtown,Entire home/apt,179,-71.06334,42.35151
10117329,Chinatown,Entire home/apt,175,-71.06198,42.35091
10117472,Chinatown,Entire home/apt,189,-71.06269,42.35132
10118091,West End,Entire home/apt,129,-71.0678,42.36523
10118379,West End,Entire home/apt,149,-71.06911,42.36319
10118716,West End,Entire home/apt,199,-71.06892,42.36547
10118946,West End,Entire home/apt,175,-71.06715,42.36486
10119193,West End,Entire home/apt,219,-71.06942,42.36467
10123024,Allston,Entire home/apt,119,-71.12885,42.35015
10132073,East Boston,Entire home/apt,150,-71.04026,42.37045
10135564,Downtown,Entire home/apt,135,-71.06351,42.35224
10136459,Downtown,Entire home/apt,189,-71.0629,42.35282
10152056,West End,Entire home/apt,129,-71.06893,42.36481
10175033,North End,Entire home/apt,200,-71.05643,42.36667
10190260,Roxbury,Private room,80,-71.07898,42.33423
10241577,Fenway,Entire home/apt,139,-71.10161,42.34388
10279083,Roslindale,Private room,70,-71.14156,42.28924
10299047,Jamaica Plain,Entire home/apt,200,-71.10512,42.31308
10411383,East Boston,Entire home/apt,250,-71.03023,42.37695
10426124,Dorchester,Entire home/apt,84,-71.06664,42.31499
10427199,South End,Entire home/apt,219,-71.07952,42.34342
10427882,South End,Entire home/apt,229,-71.07785,42.34407
10494118,Jamaica Plain,Entire home/apt,167,-71.11194,42.30657
10524872,Brighton,Private room,34,-71.15435,42.34488
10559976,Dorchester,Private room,55,-71.06859,42.28527
10575430,Dorchester,Entire home/apt,115,-71.06201,42.29885
10627514,Jamaica Plain,Private room,75,-71.10158,42.31551
10634364,South End,Entire home/apt,166,-71.07249,42.34595
10749312,Jamaica Plain,Entire home/apt,249,-71.10746,42.3159
10764250,Dorchester,Entire home/apt,84,-71.06892,42.31139
10787333,Roxbury,Entire home/apt,134,-71.09471,42.32738
10835494,Brighton,Entire home/apt,100,-71.15352,42.34
10857914,Beacon Hill,Entire home/apt,850,-71.06445,42.36077
10860611,Back Bay,Private room,120,-71.08607,42.35029
10883063,Jamaica Plain,Entire home/apt,95,-71.1067,42.32412
11006149,Mission Hill,Entire home/apt,59,-71.10241,42.3324
11067772,Brighton,Entire home/apt,85,-71.15439,42.34212
11127085,South Boston,Entire home/apt,500,-71.04772,42.33569
11202183,Beacon Hill,Entire home/apt,141,-71.06629,42.35772
11223924,North End,Entire home/apt,195,-71.05196,42.36424
11240774,Fenway,Entire home/apt,95,-71.10432,42.34627
11258721,Dorchester,Private room,37,-71.07083,42.30462
11282071,Downtown,Private room,90,-71.06282,42.35208
11313921,Mission Hill,Private room,30,-71.103,42.32977
11343485,Beacon Hill,Entire home/apt,179,-71.06493,42.36078
11357756,Downtown,Entire home/apt,149,-71.06511,42.35239
11370704,Jamaica Plain,Entire home/apt,149,-71.10712,42.31005
11376403,Dorchester,Private room,35,-71.07118,42.3042
11378662,South Boston Waterfront,Entire home/apt,250,-71.04915,42.34819
11431331,Fenway,Entire home/apt,289,-71.09006,42.34771
11462476,Back Bay,Entire home/apt,197,-71.08809,42.35143
11492423,South Boston,Private room,125,-71.05537,42.33591
11512755,Allston,Entire home/apt,75,-71.12065,42.35273
11528125,Allston,Private room,50,-71.12125,42.35268
11553697,Jamaica Plain,Entire home/apt,200,-71.11187,42.32173
11584799,Dorchester,Private room,75,-71.06385,42.29368
11592154,Fenway,Private room,298,-71.09535,42.3498
11618815,East Boston,Private room,105,-71.03801,42.3663
11639480,Roxbury,Private room,49,-71.08654,42.30877
11656698,Roxbury,Entire home/apt,189,-71.09584,42.32333
11739985,Jamaica Plain,Private room,199,-71.1049,42.31779
11759332,Dorchester,Private room,65,-71.06456,42.29073
11760822,Brighton,Entire home/apt,77,-71.15012,42.34091
11866651,Downtown,Entire home/apt,350,-71.06585,42.35076
11871190,Brighton,Private room,34,-71.15507,42.34359
11924459,North End,Private room,105,-71.05316,42.36666
11968079,Chinatown,Entire home/apt,133,-71.06203,42.35232
11973196,Chinatown,Entire home/apt,220,-71.06203,42.35117
11981674,Chinatown,Entire home/apt,179,-71.06291,42.35102
11983535,Downtown,Entire home/apt,189,-71.06289,42.35157
12040113,Mattapan,Entire home/apt,75,-71.0794,42.27081
12067685,Chinatown,Entire home/apt,135,-71.06341,42.34942
12092499,Back Bay,Entire home/apt,195,-71.08952,42.349850000000004
12103501,Dorchester,Private room,30,-71.07062,42.30439
12125635,Dorchester,Private room,90,-71.06409,42.29197
12170576,Roslindale,Private room,100,-71.13271,42.28012
12175961,Dorchester,Private room,34,-71.06668,42.28825
12190053,Jamaica Plain,Entire home/apt,175,-71.11184,42.31176
12191871,Jamaica Plain,Entire home/apt,132,-71.09922,42.31086
12205324,Back Bay,Entire home/apt,450,-71.08103,42.35218
12232615,Downtown,Private room,250,-71.06129,42.35581
12233830,Allston,Entire home/apt,129,-71.13652,42.35674
12246137,Fenway,Entire home/apt,128,-71.0997,42.34474
12247217,Fenway,Entire home/apt,179,-71.10038,42.34523
12253499,Allston,Entire home/apt,100,-71.13209,42.34981
12254831,Brighton,Private room,55,-71.15367,42.34079
12264926,Back Bay,Entire home/apt,329,-71.08224,42.35307
12265127,Brighton,Private room,49,-71.14778,42.33865
12269155,North End,Entire home/apt,200,-71.05823,42.3652
12287958,South End,Entire home/apt,180,-71.07537,42.34382
12290886,South End,Entire home/apt,198,-71.0774,42.34508
12306135,North End,Entire home/apt,45,-71.05373,42.36254
12320063,Mission Hill,Private room,55,-71.10862,42.33289
12336281,Brighton,Private room,33,-71.15406,42.34504
12343708,Dorchester,Private room,36,-71.07221,42.30536
12344142,East Boston,Entire home/apt,159,-71.0419,42.36893
12351909,Roxbury,Entire home/apt,139,-71.0962,42.32808
12359181,Fenway,Shared room,750,-71.08932,42.34716
12368082,Roxbury,Private room,50,-71.09391,42.31644
12372052,Charlestown,Entire home/apt,150,-71.07733,42.38323
12382239,Downtown,Entire home/apt,250,-71.06108,42.36432
12382743,Chinatown,Entire home/apt,136,-71.06138,42.35113
12383703,Downtown,Entire home/apt,182,-71.06347,42.35211
12384469,South End,Entire home/apt,220,-71.0697,42.33652
12390027,Back Bay,Entire home/apt,75,-71.08,42.34622
12409042,Allston,Private room,69,-71.12633,42.3605
12489916,Back Bay,Entire home/apt,281,-71.07567,42.35392
12492474,Mattapan,Private room,38,-71.07083,42.27399
12496332,South End,Private room,60,-71.07901,42.33909
12535687,Roslindale,Entire home/apt,125,-71.13141,42.28389
12581300,South Boston,Private room,65,-71.05246,42.33084
12599820,North End,Entire home/apt,175,-71.05452,42.36555
12602632,Jamaica Plain,Entire home/apt,160,-71.10588,42.32052
12618291,West Roxbury,Entire home/apt,500,-71.15321,42.28076
12672097,Fenway,Entire home/apt,249,-71.08887,42.34619
12781774,Jamaica Plain,Entire home/apt,99,-71.11392,42.31446
12812461,South End,Entire home/apt,150,-71.07603,42.33659
12834650,Brighton,Private room,50,-71.16201,42.35239
12855343,Jamaica Plain,Private room,50,-71.10621,42.31262
12888054,Jamaica Plain,Entire home/apt,239,-71.10503,42.31642
12898177,Downtown,Entire home/apt,219,-71.05719,42.35851
12899321,Chinatown,Entire home/apt,239,-71.05931,42.35157
12901078,Mattapan,Private room,55,-71.07662,42.27516
12904318,Dorchester,Private room,55,-71.06695,42.28358
12949270,Jamaica Plain,Private room,65,-71.11323,42.32136
12950332,Dorchester,Private room,37,-71.07221,42.30536
12973308,Fenway,Entire home/apt,375,-71.08894,42.34753
12997334,Allston,Entire home/apt,120,-71.11838,42.36454
13024385,Chinatown,Entire home/apt,129,-71.06206,42.35125
13029806,South End,Entire home/apt,210,-71.06873,42.33709
13032590,Charlestown,Entire home/apt,195,-71.0781,42.38269
13044229,South Boston,Entire home/apt,150,-71.05511,42.32964
13046581,West Roxbury,Entire home/apt,125,-71.15774,42.2609
13046976,East Boston,Entire home/apt,140,-71.03983,42.37913
13062783,Mission Hill,Private room,42,-71.10651,42.33048
13063952,Charlestown,Private room,65,-71.07877,42.3827
13078025,Fenway,Entire home/apt,150,-71.08951,42.34678
13078148,Downtown,Entire home/apt,259,-71.06103,42.35645
13079659,Chinatown,Entire home/apt,129,-71.06199,42.35127
13080375,Chinatown,Entire home/apt,129,-71.06184,42.35142
13081090,Chinatown,Entire home/apt,129,-71.06176,42.35128
13082258,Fenway,Private room,52,-71.08832,42.34339
13083058,Fenway,Entire home/apt,120,-71.10416,42.34646
13091712,Charlestown,Entire home/apt,350,-71.06756,42.38036
13121821,Beacon Hill,Entire home/apt,199,-71.06479,42.35998
13166405,Brighton,Private room,36,-71.15563,42.34636
13173203,North End,Entire home/apt,179,-71.05597,42.36487
13173362,Back Bay,Entire home/apt,133,-71.0854,42.34826
13188501,Beacon Hill,Entire home/apt,125,-71.07086,42.3609
13189564,Downtown,Entire home/apt,425,-71.05777,42.36099
13239143,Dorchester,Private room,36,-71.07221,42.30536
13239882,Roxbury,Private room,36,-71.08,42.31676
13242393,Dorchester,Private room,36,-71.07221,42.30536
13249829,Beacon Hill,Entire home/apt,129,-71.06781,42.36038
13249923,Dorchester,Private room,36,-71.07221,42.30536
13258244,Roxbury,Private room,35,-71.09222,42.31626
13266133,Dorchester,Private room,75,-71.06462,42.29393
13298137,Roxbury,Private room,33,-71.08,42.31676
13318522,Roslindale,Entire home/apt,261,-71.13172,42.28521
13327034,Allston,Private room,70,-71.12944,42.35796
13327413,Back Bay,Entire home/apt,179,-71.07994,42.35114
13333623,South Boston,Entire home/apt,150,-71.04336,42.33231
13345701,Allston,Private room,70,-71.12944,42.35796
13378923,South End,Entire home/apt,160,-71.07368,42.34347
13391640,Back Bay,Entire home/apt,200,-71.07523,42.35502
13393418,East Boston,Entire home/apt,150,-71.03474,42.37776
13394184,East Boston,Private room,30,-71.03613,42.36926
13422887,Roxbury,Private room,35,-71.08,42.31676
13450030,Allston,Private room,70,-71.12944,42.35796
13466910,Back Bay,Entire home/apt,299,-71.08226,42.34831
13478868,Brighton,Private room,41,-71.14407,42.35908
13494185,South End,Entire home/apt,145,-71.07368,42.34382
13513696,Roxbury,Entire home/apt,148,-71.08056,42.3391
13515084,Allston,Private room,70,-71.12944,42.35796
13515118,Brighton,Private room,40,-71.14434,42.35884
13530359,Allston,Private room,42,-71.12949,42.35498
13546414,Dorchester,Private room,75,-71.05794,42.31778
13547301,Roslindale,Entire home/apt,125,-71.12988,42.28764
13555596,South Boston,Entire home/apt,140,-71.02701,42.33792
13578425,Dorchester,Private room,37,-71.07221,42.30536
13585624,Charlestown,Entire home/apt,250,-71.05778,42.375
13594886,East Boston,Private room,115,-71.03471,42.36813
13613229,Hyde Park,Entire home/apt,134,-71.1162,42.26039
13613812,Dorchester,Private room,100,-71.05782,42.32466
13650313,Fenway,Entire home/apt,174,-71.08736,42.34388
13655923,Dorchester,Private room,60,-71.0588,42.31757
13656969,Brighton,Private room,41,-71.14401,42.35891
